NC_000915.1	Prodigal:002006	CDS	20569	21141	.	-	0	ID=NC_000915_00024;Name=HP0021;gene=HP0021;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07094.1;locus_tag=NC_000915_00024;product=Lipid A 1-phosphatase
NC_000915.1	Prodigal:002006	CDS	21152	22717	.	-	0	ID=NC_000915_00025;Name=HP0022;gene=HP0022;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07089.1;locus_tag=NC_000915_00025;product=Lipid A phosphoethanolamine transferase
NC_000915.1	Prodigal:002006	CDS	23324	25459	.	-	0	ID=NC_000915_00026;Name=HP0025;gene=HP0025;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07106.1;locus_tag=NC_000915_00026;product=LacdiNAc-Specific Adhesin LabA/HopD
NC_000915.1	Prodigal:002006	CDS	26078	27358	.	-	0	ID=NC_000915_00027;Name=HP0026;gene=HP0026;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07097.1;locus_tag=NC_000915_00027;product=Type II citrate synthase GltA
NC_000915.1	Prodigal:002006	CDS	27557	28834	.	+	0	ID=NC_000915_00028;Name=HP0027;gene=HP0027;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07098.1;locus_tag=NC_000915_00028;product=Isocitrate dehydrogenase Icd
NC_000915.1	Prodigal:002006	CDS	28907	29434	.	+	0	ID=NC_000915_00029;Name=HP0028;gene=HP0028;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07099.1;locus_tag=NC_000915_00029;product=Hypothetical protein HP0028
NC_000915.1	Prodigal:002006	CDS	29411	30067	.	-	0	ID=NC_000915_00030;Name=HP0029;gene=HP0029;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07100.1;locus_tag=NC_000915_00030;product=Dethiobiotin synthetase BioD
NC_000915.1	Prodigal:002006	CDS	30071	31852	.	-	0	ID=NC_000915_00031;Name=HP0030;gene=HP0030;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07107.1;locus_tag=NC_000915_00031;product=Hypothetical protein HP0030
NC_000915.1	Prodigal:002006	CDS	31961	32374	.	+	0	ID=NC_000915_00032;Name=HP0031;gene=HP0031;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07108.1;locus_tag=NC_000915_00032;product=Putative universal stress global response regulator UspA
NC_000915.1	Prodigal:002006	CDS	32405	32680	.	+	0	ID=NC_000915_00033;Name=HP0032;gene=HP0032;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07101.1;locus_tag=NC_000915_00033;product=ATP-dependent Clp protease adapter protein ClpS
NC_000915.1	Prodigal:002006	CDS	32680	34905	.	+	0	ID=NC_000915_00034;Name=HP0033;gene=HP0033;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07102.1;locus_tag=NC_000915_00034;product=ATP-dependent C1p protease ClpA
NC_000915.1	Prodigal:002006	CDS	34895	35248	.	+	0	ID=NC_000915_00035;Name=HP0034;gene=HP0034;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07103.1;locus_tag=NC_000915_00035;product=Aspartate alpha-decarboxylase PanD
NC_000915.1	Prodigal:002006	CDS	35251	35544	.	+	0	ID=NC_000915_00036;Name=HP0035;gene=HP0035;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07104.1;locus_tag=NC_000915_00036;product=Transcriptional regulatory protein
NC_000915.1	Prodigal:002006	CDS	35544	36548	.	+	0	ID=NC_000915_00037;Name=HP0036;gene=HP0036;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07109.1;locus_tag=NC_000915_00037;product=Hypothetical protein HP0036
NC_000915.1	Prodigal:002006	CDS	36556	37611	.	+	0	ID=NC_000915_00038;Name=HP0037;gene=HP0037;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07105.1;locus_tag=NC_000915_00038;product=NADH-ubiquinone oxidoreductase subunit
NC_000915.1	Prodigal:002006	CDS	37627	37719	.	+	0	ID=NC_000915_00039;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00039;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	37738	38475	.	+	0	ID=NC_000915_00040;Name=HP0038;gene=HP0038;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07118.1;locus_tag=NC_000915_00040;product=ComB8 competence protein
NC_000915.1	Prodigal:002006	CDS	38475	38744	.	+	0	ID=NC_000915_00041;Name=HP0039-HP0040_1;gene=HP0039-HP0040_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:UniProtO24880;locus_tag=NC_000915_00041;product=ComB9 competence protein
NC_000915.1	Prodigal:002006	CDS	38710	39453	.	+	0	ID=NC_000915_00042;Name=HP0039-HP0040_2;gene=HP0039-HP0040_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:UniProtO24880;locus_tag=NC_000915_00042;product=ComB9 competence protein
NC_000915.1	Prodigal:002006	CDS	39446	39817	.	+	0	ID=NC_000915_00043;Name=HP0041-HP0042_1;gene=HP0041-HP0042_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AFV41259;locus_tag=NC_000915_00043;product=ComB10 Competence Protein
NC_000915.1	Prodigal:002006	CDS	39880	40581	.	+	0	ID=NC_000915_00044;Name=HP0041-HP0042_2;gene=HP0041-HP0042_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AFV41259;locus_tag=NC_000915_00044;product=ComB10 Competence Protein
NC_000915.1	Prodigal:002006	CDS	40651	42063	.	+	0	ID=NC_000915_00045;Name=HP0043;gene=HP0043;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07111.1;locus_tag=NC_000915_00045;product=Mannose-6-phosphate isomerase
NC_000915.1	Prodigal:002006	CDS	42105	43250	.	+	0	ID=NC_000915_00046;Name=HP0044;gene=HP0044;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07112.1;locus_tag=NC_000915_00046;product=GDP-D-mannose dehydratase RfbD
NC_000915.1	Prodigal:002006	CDS	43243	44175	.	+	0	ID=NC_000915_00047;Name=HP0045;gene=HP0045;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07113.1;locus_tag=NC_000915_00047;product=Nodulation protein (nolK)
NC_000915.1	Prodigal:002006	CDS	45041	46039	.	-	0	ID=NC_000915_00048;Name=HP0047;gene=HP0047;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07114.1;locus_tag=NC_000915_00048;product=Hydrogenase expression/formation protein HypE
NC_000915.1	Prodigal:002006	CDS	46042	48315	.	-	0	ID=NC_000915_00049;Name=HP0048;gene=HP0048;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07115.1;locus_tag=NC_000915_00049;product=Transcriptional regulator HypF
NC_000915.1	Prodigal:002006	CDS	48291	49283	.	-	0	ID=NC_000915_00050;Name=HP0049;gene=HP0049;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07122.1;locus_tag=NC_000915_00050;product=Agmatine deiminase
NC_000915.1	Prodigal:002006	CDS	49335	50033	.	-	0	ID=NC_000915_00051;Name=HP0050~~Adenine specific DNA methyltransferase M1.HpyAVI;gene=HP0050~~Adenine specific DNA methyltransferase M1.HpyAVI;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07116.1;locus_tag=NC_000915_00051;product=""
NC_000915.1	Prodigal:002006	CDS	50030	51097	.	-	0	ID=NC_000915_00052;Name=HP0051;gene=HP0051;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07117.1;locus_tag=NC_000915_00052;product=Cytosine specific DNA methyltransferase M2.HpyAVI
NC_000915.1	Prodigal:002006	CDS	51094	51324	.	-	0	ID=NC_000915_00053;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00053;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	51272	52300	.	-	0	ID=NC_000915_00054;Name=HP0052;gene=HP0052;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07127.1;locus_tag=NC_000915_00054;product=Type II restriction endonuclease HpyAVIP
NC_000915.1	Prodigal:002006	CDS	52459	53718	.	-	0	ID=NC_000915_00055;Name=HP0053;gene=HP0053;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07128.1;locus_tag=NC_000915_00055;product=Type II restriction endonuclease hpyAVR
NC_000915.1	Prodigal:002006	CDS	53715	56186	.	-	0	ID=NC_000915_00056;Name=HP0054;gene=HP0054;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07124.1;locus_tag=NC_000915_00056;product=Cytosine-specific methyltransferase M.HpyAV
NC_000915.1	Prodigal:002006	CDS	56224	57714	.	-	0	ID=NC_000915_00057;Name=HP0055;gene=HP0055;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07125.1;locus_tag=NC_000915_00057;product=Sodium/proline symporter PutP
NC_000915.1	Prodigal:002006	CDS	57741	61298	.	-	0	ID=NC_000915_00058;Name=HP0056;gene=HP0056;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07126.1;locus_tag=NC_000915_00058;product=Delta-1-pyrroline-5-carboxylate dehydrogenase PutA
NC_000915.1	Prodigal:002006	CDS	61619	61828	.	+	0	ID=NC_000915_00059;Name=HP0057;gene=HP0057;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07135.1;locus_tag=NC_000915_00059;product=Hypothetical protein HP0057
NC_000915.1	Prodigal:002006	CDS	61943	62032	.	+	0	ID=NC_000915_00060;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00060;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	62637	63143	.	+	0	ID=NC_000915_00061;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00061;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	63145	63999	.	+	0	ID=NC_000915_00062;Name=HP0059;gene=HP0059;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07136.1;locus_tag=NC_000915_00062;product=Hypothetical protein HP0059
NC_000915.1	Prodigal:002006	CDS	64016	66457	.	+	0	ID=NC_000915_00063;Name=HP0060;gene=HP0060;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07137.1;locus_tag=NC_000915_00063;product=Hypothetical protein HP0060
NC_000915.1	Prodigal:002006	CDS	66454	67023	.	+	0	ID=NC_000915_00064;Name=HP0061;gene=HP0061;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07138.1;locus_tag=NC_000915_00064;product=Hypothetical protein HP0061
NC_000915.1	Prodigal:002006	CDS	67039	67299	.	+	0	ID=NC_000915_00065;Name=HP0062;gene=HP0062;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07139.1;locus_tag=NC_000915_00065;product=Hypothetical protein HP0062
NC_000915.1	Prodigal:002006	CDS	67310	68800	.	+	0	ID=NC_000915_00066;Name=HP0063;gene=HP0063;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07140.1;locus_tag=NC_000915_00066;product=Hypothetical protein HP0063
NC_000915.1	Prodigal:002006	CDS	68770	69189	.	+	0	ID=NC_000915_00067;Name=HP0064;gene=HP0064;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07141.1;locus_tag=NC_000915_00067;product=Cell division-related protein HP0064
NC_000915.1	Prodigal:002006	CDS	69191	69544	.	+	0	ID=NC_000915_00068;Name=HP0065;gene=HP0065;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07142.1;locus_tag=NC_000915_00068;product=Hypothetical protein HP0065
NC_000915.1	Prodigal:002006	CDS	69537	71963	.	+	0	ID=NC_000915_00069;Name=HP0066;gene=HP0066;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07129.1;locus_tag=NC_000915_00069;product=ATP-binding protein HP0066
NC_000915.1	Prodigal:002006	CDS	72021	72818	.	-	0	ID=NC_000915_00070;Name=HP0067;gene=HP0067;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07130.1;locus_tag=NC_000915_00070;product=Urease accessory protein UreH
NC_000915.1	Prodigal:002006	CDS	72818	73417	.	-	0	ID=NC_000915_00071;Name=HP0068;gene=HP0068;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07131.1;locus_tag=NC_000915_00071;product=Urease accessory protein UreG
NC_000915.1	Prodigal:002006	CDS	73446	74192	.	-	0	ID=NC_000915_00072;Name=HP0069;gene=HP0069;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07132.1;locus_tag=NC_000915_00072;product=Urease accessory protein UreF
NC_000915.1	Prodigal:002006	CDS	74233	74745	.	-	0	ID=NC_000915_00073;Name=HP0070;gene=HP0070;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07133.1;locus_tag=NC_000915_00073;product=Urease accessory protein UreE
NC_000915.1	Prodigal:002006	CDS	74747	75334	.	-	0	ID=NC_000915_00074;Name=HP0071;gene=HP0071;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07134.1;locus_tag=NC_000915_00074;product=Urease accessory protein UreI
NC_000915.1	Prodigal:002006	CDS	75527	77236	.	-	0	ID=NC_000915_00075;Name=HP0072;gene=HP0072;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07143.1;locus_tag=NC_000915_00075;product=Urease subunit beta UreB
NC_000915.1	Prodigal:002006	CDS	77240	77956	.	-	0	ID=NC_000915_00076;Name=HP0073;gene=HP0073;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07144.1;locus_tag=NC_000915_00076;product=Urease subunit alpha UreA
NC_000915.1	Prodigal:002006	CDS	78302	78775	.	-	0	ID=NC_000915_00078;Name=HP0074;gene=HP0074;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07145.1;locus_tag=NC_000915_00078;product=Lipoprotein signal peptidase
NC_000915.1	Prodigal:002006	CDS	78769	80106	.	-	0	ID=NC_000915_00079;Name=HP0075;gene=HP0075;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07146.1;locus_tag=NC_000915_00079;product=Phosphoglucosamine mutase
NC_000915.1	Prodigal:002006	CDS	80196	80465	.	+	0	ID=NC_000915_00080;Name=HP0076;gene=HP0076;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07147.1;locus_tag=NC_000915_00080;product=30S ribosomal protein S20
NC_000915.1	Prodigal:002006	CDS	80589	81647	.	+	0	ID=NC_000915_00081;Name=HP0077;gene=HP0077;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07148.1;locus_tag=NC_000915_00081;product=Peptide chain release factor 1
NC_000915.1	Prodigal:002006	CDS	82058	82315	.	+	0	ID=NC_000915_00082;Name=HP0078;gene=HP0078;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07149.1;locus_tag=NC_000915_00082;product=Part of outer membrane protein HorA
NC_000915.1	Prodigal:002006	CDS	82326	84113	.	+	0	ID=NC_000915_00083;Name=HP0079;gene=HP0079;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07150.1;locus_tag=NC_000915_00083;product=Outer membrane protein HorA
NC_000915.1	Prodigal:002006	CDS	84359	86140	.	+	0	ID=NC_000915_00084;Name=HP0080;gene=HP0080;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07151.1;locus_tag=NC_000915_00084;product=Hypothetical protein HP0080
NC_000915.1	Prodigal:002006	CDS	86656	88677	.	-	0	ID=NC_000915_00085;Name=HP0082;gene=HP0082;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07152.1;locus_tag=NC_000915_00085;product=Methyl-accepting chemotaxis protein TlpC
NC_000915.1	Prodigal:002006	CDS	88833	89222	.	-	0	ID=NC_000915_00086;Name=HP0083;gene=HP0083;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07153.1;locus_tag=NC_000915_00086;product=30S ribosomal protein S9
NC_000915.1	Prodigal:002006	CDS	89219	89644	.	-	0	ID=NC_000915_00087;Name=HP0084;gene=HP0084;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07154.1;locus_tag=NC_000915_00087;product=50S ribosomal protein L13
NC_000915.1	Prodigal:002006	CDS	89957	90145	.	-	0	ID=NC_000915_00088;Name=HP0085;gene=HP0085;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07161.1;locus_tag=NC_000915_00088;product=Hypothetical protein HP0085
NC_000915.1	Prodigal:002006	CDS	90152	91504	.	-	0	ID=NC_000915_00089;Name=HP0086;gene=HP0086;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07155.1;locus_tag=NC_000915_00089;product=Quinone oxidoreductase
NC_000915.1	Prodigal:002006	CDS	91558	92931	.	-	0	ID=NC_000915_00090;Name=HP0087;gene=HP0087;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07159.1;locus_tag=NC_000915_00090;product=Putative lipoprotein
NC_000915.1	Prodigal:002006	CDS	92952	94967	.	-	0	ID=NC_000915_00091;Name=HP0088;gene=HP0088;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07156.1;locus_tag=NC_000915_00091;product=RNA polymerase sigma-70 factor RpoD
NC_000915.1	Prodigal:002006	CDS	95191	95886	.	-	0	ID=NC_000915_00092;Name=HP0089;gene=HP0089;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07157.1;locus_tag=NC_000915_00092;product=5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NC_000915.1	Prodigal:002006	CDS	95897	96826	.	-	0	ID=NC_000915_00093;Name=HP0090;gene=HP0090;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07158.1;locus_tag=NC_000915_00093;product=Malonyl CoA-acyl carrier protein transacylase
NC_000915.1	Prodigal:002006	CDS	97256	98089	.	+	0	ID=NC_000915_00095;Name=HP0091;gene=HP0091;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07162.1;locus_tag=NC_000915_00095;product=Type II restriction endonuclease HpyAIII 
NC_000915.1	Prodigal:002006	CDS	98083	98916	.	+	0	ID=NC_000915_00096;Name=HP0092;gene=HP0092;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07163.1;locus_tag=NC_000915_00096;product=Type II R-M system methylase M.HpyAIII
NC_000915.1	Prodigal:002006	CDS	98936	99376	.	-	0	ID=NC_000915_00097;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00097;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	99373	99840	.	-	0	ID=NC_000915_00098;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00098;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	99939	100469	.	-	0	ID=NC_000915_00099;Name=HP0095;gene=HP0095;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07170.1;locus_tag=NC_000915_00099;product=Hypothetical protein HP0095
NC_000915.1	Prodigal:002006	CDS	100542	101486	.	+	0	ID=NC_000915_00100;Name=HP0096;gene=HP0096;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07165.1;locus_tag=NC_000915_00100;product=2-hydroxyacid dehydrogenase
NC_000915.1	Prodigal:002006	CDS	101643	102356	.	-	0	ID=NC_000915_00101;Name=HP0097;gene=HP0097;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07171.1;locus_tag=NC_000915_00101;product=Hypothetical protein HP0097
NC_000915.1	Prodigal:002006	CDS	102461	103921	.	-	0	ID=NC_000915_00102;Name=HP0098;gene=HP0098;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07166.1;locus_tag=NC_000915_00102;product=Threonine synthase ThrC
